1179,1486,307,1331,152,0.46987
2065,2431,366,2400,335,0
2675,3069,394,2840,165,0
3605,3960,355,3740,135,0
4929,5003,74,4962,33,0
6791,6878,87,6838,47,0
7348,7421,73,7385,37,0
8718,8771,53,8745,27,0
9907,10020,113,9968,61,0
10640,10695,55,10667,27,0
11498,11574,76,11538,40,0
13089,13192,103,13123,34,0
13816,13949,133,13847,31,0
15863,15928,65,15894,31,0
16823,16902,79,16858,35,0
17730,17795,65,17761,31,0
19477,19566,89,19520,43,0
21723,21783,60,21754,31,0
22821,22886,65,22853,32,0
23947,24014,67,23981,34,0
28033,28101,68,28067,34,0
29697,29760,63,29727,30,0
30635,30696,61,30668,33,0
31599,31666,67,31633,34,0
33799,33866,67,33830,31,0
34483,34555,72,34520,37,0
35760,35837,77,35796,36,0
36533,36602,69,36571,38,0
40326,40390,64,40356,30,0
42202,42268,66,42236,34,0
43208,43293,85,43243,35,0
43847,43914,67,43879,32,0
44965,45036,71,45003,38,0
46225,46307,82,46264,39,0
49969,50053,84,50012,43,0
54158,54234,76,54195,37,0
59792,59870,78,59828,36,0
62971,63051,80,63009,38,0
63571,63651,80,63605,34,0
69841,69949,108,69882,41,0
71608,71695,87,71649,41,0
72447,72513,66,72477,30,0
74016,74100,84,74054,38,0
75642,75713,71,75677,35,0
80013,80090,77,80051,38,0
87360,87416,56,87389,29,0
89747,89804,57,89774,27,0
90375,90463,88,90418,43,0
91176,91250,74,91214,38,0
94029,94127,98,94068,39,0
