1395,1439,44,1414,19,0.84746
2129,2194,65,2159,30,0
3904,3993,89,3941,37,0
6651,6734,83,6689,38,0
10109,10171,62,10138,29,0
10942,11059,117,10975,33,0
11363,11428,65,11395,32,0
12973,13043,70,13005,32,0
13674,13741,67,13705,31,0
14333,14397,64,14362,29,0
15703,15761,58,15730,27,0
16870,16946,76,16907,37,0
17592,17662,70,17627,35,0
18706,18801,95,18744,38,0
19346,19406,60,19376,30,0
20251,20332,81,20293,42,0
21515,21596,81,21553,38,0
23409,23489,80,23444,35,0
24823,24890,67,24856,33,0
26067,26149,82,26101,34,0
27138,27214,76,27175,37,0
27745,27799,54,27772,27,0
29210,29286,76,29240,30,0
30065,30145,80,30104,39,0
30643,30700,57,30670,27,0
32108,32192,84,32141,33,0
33294,33354,60,33322,28,0
34246,34337,91,34290,44,0
36227,36284,57,36254,27,0
37102,37192,90,37147,45,0
38134,38295,161,38249,115,0
39611,39693,82,39653,42,0
41304,41404,100,41341,37,0
42774,42862,88,42815,41,0
43824,43919,95,43873,49,0
44856,44939,83,44898,42,0
46650,46726,76,46686,36,0
47514,47592,78,47550,36,0
48030,48146,116,48119,89,0
48193,48258,65,48225,32,0
48789,48864,75,48826,37,0
50097,50166,69,50132,35,0
50512,50568,56,50538,26,0
52209,52288,79,52252,43,0
53041,53117,76,53080,39,0
54021,54098,77,54055,34,0
54945,55011,66,54977,32,0
56139,56236,97,56187,48,0
58534,58597,63,58563,29,0
59593,59658,65,59623,30,0
61814,61890,76,61849,35,0
63448,63518,70,63481,33,0
64478,64572,94,64513,35,0
65835,65911,76,65869,34,0
67661,67724,63,67692,31,0
68886,68960,74,68921,35,0
69880,69946,66,69911,31,0
70417,70473,56,70445,28,0
71072,71150,78,71109,37,0
71940,72022,82,71979,39,0
73439,73528,89,73476,37,0
74857,74935,78,74900,43,0
75344,75412,68,75378,34,0
76955,77031,76,76989,34,0
77237,77302,65,77268,31,0
78998,79060,62,79026,28,0
80291,80367,76,80329,38,0
80824,80884,60,80850,26,0
81395,81498,103,81420,25,0
82807,82878,71,82840,33,0
83969,84111,142,84013,44,0
84601,84653,52,84626,25,0
85564,85651,87,85605,41,0
86917,87012,95,86963,46,0
87590,87669,79,87630,40,0
87778,87857,79,87822,44,0
88260,88413,153,88294,34,0
88659,88723,64,88691,32,0
90337,90432,95,90378,41,0
91751,91832,81,91789,38,0
93280,93358,78,93318,38,0
93846,93975,129,93879,33,0
94786,94854,68,94819,33,0
