107,521,414,135,28,1.402
107,521,414,135,28,0
1048,1131,83,1085,37,0
2424,2504,80,2463,39,0
3771,3849,78,3810,39,0
4185,4270,85,4226,41,0
4939,5019,80,4979,40,0
5468,5557,89,5510,42,0
6514,6595,81,6552,38,0
6974,7065,91,7017,43,0
7844,7930,86,7886,42,0
8617,8708,91,8662,45,0
9617,9699,82,9656,39,0
10274,10360,86,10316,42,0
10638,10714,76,10675,37,0
11185,11264,79,11226,41,0
11670,11753,83,11711,41,0
12195,12281,86,12237,42,0
12728,12815,87,12772,44,0
13541,13624,83,13580,39,0
14008,14089,81,14049,41,0
14447,14543,96,14490,43,0
15391,15466,75,15428,37,0
15880,15968,88,15922,42,0
16649,16732,83,16688,39,0
17290,17382,92,17336,46,0
17950,18049,99,17996,46,0
19364,19448,84,19404,40,0
20070,20150,80,20110,40,0
20445,20524,79,20483,38,0
21273,21358,85,21312,39,0
22214,22298,84,22254,40,0
22894,22986,92,22939,45,0
23918,23998,80,23957,39,0
24693,24773,80,24733,40,0
25890,25968,78,25928,38,0
26320,26413,93,26361,41,0
26901,26986,85,26941,40,0
28003,28077,74,28038,35,0
28958,29043,85,28998,40,0
29928,30007,79,29967,39,0
30860,30940,80,30899,39,0
31424,31517,93,31468,44,0
32605,32686,81,32646,41,0
33510,33584,74,33545,35,0
33886,33967,81,33924,38,0
34641,34724,83,34683,42,0
35447,35526,79,35484,37,0
35821,35897,76,35857,36,0
36518,36602,84,36559,41,0
37168,37257,89,37209,41,0
38600,38676,76,38637,37,0
39269,39354,85,39311,42,0
39863,39957,94,39904,41,0
40547,40639,92,40588,41,0
41560,41637,77,41597,37,0
42044,42137,93,42086,42,0
42709,42793,84,42749,40,0
43083,43159,76,43118,35,0
43476,43565,89,43521,45,0
44110,44208,98,44155,45,0
44674,44761,87,44716,42,0
45975,46053,78,46010,35,0
46863,46944,81,46903,40,0
47173,47239,66,47203,30,0
47654,47747,93,47700,46,0
48525,48607,82,48565,40,0
49076,49161,85,49117,41,0
49713,49794,81,49753,40,0
50242,50332,90,50285,43,0
51024,51104,80,51064,40,0
52338,52414,76,52374,36,0
52835,52937,102,52877,42,0
53825,53916,91,53871,46,0
54851,54933,82,54889,38,0
55711,55791,80,55750,39,0
56202,56286,84,56241,39,0
56830,56916,86,56872,42,0
57581,57667,86,57622,41,0
58208,58296,88,58254,46,0
58788,58872,84,58828,40,0
59167,59249,82,59206,39,0
59913,59991,78,59951,38,0
60300,60378,78,60338,38,0
60643,60722,79,60681,38,0
61374,61457,83,61413,39,0
62533,62612,79,62570,37,0
64178,64253,75,64215,37,0
64528,64605,77,64564,36,0
65355,65433,78,65393,38,0
66024,66117,93,66068,44,0
66702,66786,84,66741,39,0
67824,67901,77,67861,37,0
68162,68226,64,68192,30,0
68963,69046,83,69001,38,0
69761,69840,79,69800,39,0
70300,70392,92,70346,46,0
71082,71164,82,71122,40,0
71515,71599,84,71556,41,0
72035,72127,92,72081,46,0
72754,72840,86,72796,42,0
73195,73270,75,73231,36,0
73404,73475,71,73439,35,0
73870,73963,93,73917,47,0
74434,74531,97,74478,44,0
75670,75751,81,75708,38,0
76792,76867,75,76828,36,0
77082,77145,63,77112,30,0
77487,77577,90,77531,44,0
78135,78222,87,78177,42,0
78726,78811,85,78768,42,0
79656,79739,83,79695,39,0
80344,80439,95,80390,46,0
81339,81423,84,81380,41,0
81994,82083,89,82037,43,0
82344,82418,74,82380,36,0
83355,83440,85,83396,41,0
84241,84318,77,84276,35,0
84622,84703,81,84660,38,0
85119,85203,84,85158,39,0
85484,85551,67,85515,31,0
85809,85896,87,85848,39,0
86420,86508,88,86462,42,0
87021,87119,98,87066,45,0
87653,87739,86,87695,42,0
88500,88585,85,88541,41,0
89116,89203,87,89160,44,0
89817,89900,83,89858,41,0
90513,90598,85,90555,42,0
90968,91051,83,91006,38,0
91993,92068,75,92029,36,0
92537,92626,89,92580,43,0
93272,93352,80,93312,40,0
93689,93767,78,93726,37,0
94327,94402,75,94365,38,0
94763,94852,89,94805,42,0
